# mean, investigation_time=50.0
lon,lat,PGA-0.1
150.69355,-2.69796,4.190259E-01
150.69430,-2.78790,4.384385E-01
150.69432,-8.18383,3.917841E-01
150.69436,-11.24152,1.180133E-01
150.69507,-2.87783,4.695931E-01
150.69588,-2.96776,5.046935E-01
150.69658,-8.27376,3.774595E-01
150.69670,-3.05769,5.578937E-01
150.69749,-11.33145,1.042117E-01
150.69755,-3.14763,6.271675E-01
150.69843,-3.23756,6.939499E-01
150.69888,-8.36369,3.705943E-01
150.69933,-3.32749,7.200976E-01
150.70025,-3.41742,7.277054E-01
150.70064,-11.42138,9.220886E-02
150.70120,-8.45362,3.535820E-01
150.70120,-3.50735,7.357515E-01
150.70218,-3.59729,7.503177E-01
150.70318,-3.68722,7.381557E-01
150.70354,-8.54356,3.521778E-01
150.70383,-11.51132,8.246377E-02
150.70420,-3.77715,6.973977E-01
150.70525,-3.86708,6.687609E-01
150.70592,-8.63349,3.617716E-01
150.70632,-3.95702,6.651396E-01
150.70704,-11.60125,7.429340E-02
150.70742,-4.04695,6.702834E-01
150.70831,-8.72342,3.756537E-01
150.70855,-4.13688,6.753865E-01
150.70970,-4.22681,6.887553E-01
150.71028,-11.69118,6.657410E-02
150.71074,-8.81335,3.812415E-01
150.71087,-4.31674,7.115260E-01
150.71207,-4.40668,7.331771E-01
150.71319,-8.90328,3.829687E-01
150.71329,-4.49661,7.505536E-01
150.71354,-11.78111,5.983277E-02
150.71454,-4.58654,7.768842E-01
150.71566,-8.99322,3.958372E-01
150.71581,-4.67647,7.925485E-01
150.71683,-11.87105,5.392960E-02
150.71711,-4.76640,8.210248E-01
150.71816,-9.08315,4.004128E-01
150.71843,-4.85634,8.425884E-01
150.71978,-4.94627,8.683459E-01
150.72015,-11.96098,4.822487E-02
150.72069,-9.17308,4.078250E-01
150.72116,-5.03620,8.927266E-01
150.72256,-5.12613,9.164412E-01
150.72324,-9.26301,4.187031E-01
150.72350,-12.05091,4.316509E-02
150.72398,-5.21607,9.308890E-01
150.72543,-5.30600,9.503346E-01
150.72582,-9.35294,4.394406E-01
150.72687,-12.14084,3.893187E-02
150.72690,-5.39593,9.679194E-01
150.72840,-5.48586,9.798804E-01
150.72843,-9.44288,4.359077E-01
150.72993,-5.57579,9.884047E-01
150.73106,-9.53281,4.518914E-01
150.73148,-5.66573,1.007717E+00
150.73305,-5.75566,1.027010E+00
150.73371,-9.62274,4.509324E-01
150.73465,-5.84559,1.047219E+00
150.73628,-5.93552,1.069227E+00
150.73640,-9.71267,4.519601E-01
150.73793,-6.02545,1.095301E+00
150.73911,-9.80261,4.503003E-01
150.73960,-6.11539,1.120025E+00
150.74130,-6.20532,1.146700E+00
150.74184,-9.89254,4.438899E-01
150.74303,-6.29525,1.176958E+00
150.74460,-9.98247,4.256687E-01
150.74478,-6.38518,1.205785E+00
150.74656,-6.47512,1.208823E+00
150.74739,-10.07240,4.077141E-01
150.74836,-6.56505,1.103571E+00
150.75019,-6.65498,9.872250E-01
150.75021,-10.16233,3.891398E-01
150.75204,-6.74491,9.240735E-01
150.75305,-10.25227,3.668796E-01
150.75392,-6.83484,8.871933E-01
150.75582,-6.92478,8.623919E-01
150.75592,-10.34220,3.363317E-01
150.75775,-7.01471,8.297204E-01
150.75881,-10.43213,3.178591E-01
150.75971,-7.10464,8.000641E-01
150.76169,-7.19457,7.782364E-01
150.76173,-10.52206,3.008528E-01
150.76370,-7.28451,7.458652E-01
150.76468,-10.61199,2.832832E-01
150.76573,-7.37444,7.138336E-01
150.76765,-10.70193,2.614880E-01
150.76779,-7.46437,6.711195E-01
150.76987,-7.55430,6.025391E-01
150.77065,-10.79186,2.407211E-01
150.77198,-7.64423,5.520444E-01
150.77241,-0.08993,1.472778E-01
150.77245,-0.17986,1.622759E-01
150.77251,-0.26980,1.756803E-01
150.77260,-0.35973,1.884167E-01
150.77271,-0.44966,2.006456E-01
150.77285,-0.53959,2.114704E-01
150.77301,-0.62953,2.231134E-01
150.77320,-0.71946,2.367558E-01
150.77341,-0.80939,2.531479E-01
150.77364,-0.89932,2.732878E-01
150.77367,-10.88179,2.204790E-01
150.77390,-0.98925,2.952432E-01
150.77411,-7.73417,5.122656E-01
150.77419,-1.07919,3.204543E-01
150.77450,-1.16912,3.412329E-01
150.77483,-1.25905,3.611009E-01
150.77519,-1.34898,3.699057E-01
150.77558,-1.43891,3.779319E-01
150.77599,-1.52885,3.805648E-01
150.77627,-7.82410,4.799633E-01
150.77642,-1.61878,3.832208E-01
150.77673,-10.97172,1.979723E-01
150.77688,-1.70871,3.831137E-01
150.77737,-1.79864,3.799183E-01
150.77788,-1.88858,3.783231E-01
150.77841,-1.97851,3.752557E-01
150.77846,-7.91403,4.488985E-01
150.77897,-2.06844,3.738147E-01
150.77955,-2.15837,3.665131E-01
150.77981,-11.06166,1.697105E-01
150.78016,-2.24830,3.707804E-01
150.78067,-8.00396,4.270574E-01
150.78080,-2.33824,3.732394E-01
150.78145,-2.42817,3.772574E-01
150.78214,-2.51810,3.883153E-01
150.78285,-2.60803,4.014458E-01
150.78291,-8.09389,4.077802E-01
150.78291,-11.15159,1.442234E-01
150.78358,-2.69796,4.129091E-01
150.78434,-2.78790,4.387758E-01
150.78512,-2.87783,4.606203E-01
150.78517,-8.18383,3.921932E-01
150.78593,-2.96776,4.940253E-01
150.78605,-11.24152,1.239346E-01
150.78676,-3.05769,5.414586E-01
150.78746,-8.27376,3.738261E-01
150.78762,-3.14763,5.922784E-01
150.78850,-3.23756,6.740283E-01
150.78921,-11.33145,1.088837E-01
150.78941,-3.32749,7.155606E-01
150.78978,-8.36369,3.639764E-01
150.79035,-3.41742,7.284608E-01
150.79130,-3.50735,7.508268E-01
150.79212,-8.45362,3.529559E-01
150.79229,-3.59729,7.617912E-01
150.79239,-11.42138,9.658802E-02
150.79330,-3.68722,7.579938E-01
150.79433,-3.77715,7.197273E-01
150.79449,-8.54356,3.494011E-01
150.79539,-3.86708,6.856577E-01
150.79561,-11.51132,8.638761E-02
150.79647,-3.95702,6.715911E-01
150.79688,-8.63349,3.478378E-01
150.79758,-4.04695,6.908055E-01
150.79871,-4.13688,6.884658E-01
150.79885,-11.60125,7.792262E-02
150.79930,-8.72342,3.626737E-01
150.79987,-4.22681,6.964520E-01
150.80106,-4.31674,7.329513E-01
150.80174,-8.81335,3.757968E-01
150.80212,-11.69118,7.023804E-02
150.80227,-4.40668,7.417616E-01
150.80350,-4.49661,7.681867E-01
150.80422,-8.90328,3.828269E-01
150.80476,-4.58654,7.933628E-01
150.80541,-11.78111,6.312686E-02
150.80605,-4.67647,8.013586E-01
150.80671,-8.99322,3.877524E-01
150.80736,-4.76640,8.325942E-01
150.80869,-4.85634,8.551203E-01
150.80873,-11.87105,5.682712E-02
150.80924,-9.08315,3.855655E-01
150.81005,-4.94627,8.805331E-01
150.81144,-5.03620,9.107337E-01
150.81179,-9.17308,3.986710E-01
150.81208,-11.96098,5.099376E-02
150.81285,-5.12613,9.274127E-01
150.81429,-5.21607,9.396445E-01
150.81436,-9.26301,4.139723E-01
150.81546,-12.05091,4.547797E-02
150.81575,-5.30600,9.609705E-01
150.81696,-9.35294,4.250426E-01
150.81723,-5.39593,9.728405E-01
150.81875,-5.48586,9.792505E-01
150.81886,-12.14084,4.082268E-02
150.81959,-9.44288,4.333760E-01
150.82029,-5.57579,9.959571E-01
150.82185,-5.66573,1.016223E+00
150.82225,-9.53281,4.421759E-01
150.82344,-5.75566,1.036690E+00
150.82493,-9.62274,4.425349E-01
150.82505,-5.84559,1.058132E+00
150.82669,-5.93552,1.082956E+00
150.82764,-9.71267,4.357128E-01
150.82836,-6.02545,1.108790E+00
150.83005,-6.11539,1.133801E+00
150.83037,-9.80261,4.338971E-01
150.83176,-6.20532,1.161189E+00
150.83313,-9.89254,4.166064E-01
150.83351,-6.29525,1.190551E+00
150.83527,-6.38518,1.212373E+00
150.83592,-9.98247,4.150674E-01
150.83707,-6.47512,1.188100E+00
150.83873,-10.07240,4.059858E-01
150.83889,-6.56505,1.060742E+00
150.84073,-6.65498,9.692557E-01
150.84157,-10.16233,3.947538E-01
150.84260,-6.74491,9.171999E-01
150.84444,-10.25227,3.647379E-01
150.84450,-6.83484,8.814091E-01
150.84642,-6.92478,8.472365E-01
150.84733,-10.34220,3.321467E-01
150.84836,-7.01471,8.278302E-01
150.85025,-10.43213,3.158336E-01
150.85034,-7.10464,7.975220E-01
150.85234,-7.19457,7.620170E-01
150.85320,-10.52206,2.971216E-01
150.85436,-7.28451,7.266289E-01
150.85617,-10.61199,2.802203E-01
150.85641,-7.37444,7.023259E-01
150.85849,-7.46437,6.500738E-01
150.85917,-10.70193,2.632771E-01
150.86059,-7.55430,5.954593E-01
150.86220,-10.79186,2.465168E-01
150.86235,-0.08993,1.433004E-01
150.86238,-0.17986,1.566959E-01
150.86245,-0.26980,1.675976E-01
150.86253,-0.35973,1.778443E-01
150.86265,-0.44966,1.879469E-01
150.86272,-7.64423,5.548031E-01
150.86278,-0.53959,1.987353E-01
150.86295,-0.62953,2.096979E-01
150.86314,-0.71946,2.216851E-01
150.86335,-0.80939,2.360886E-01
150.86359,-0.89932,2.534910E-01
150.86385,-0.98925,2.746793E-01
150.86414,-1.07919,2.991508E-01
150.86445,-1.16912,3.240871E-01
150.86479,-1.25905,3.442766E-01
150.86487,-7.73417,5.069494E-01
150.86515,-1.34898,3.551621E-01
150.86525,-10.88179,2.294613E-01
150.86554,-1.43891,3.586122E-01
150.86595,-1.52885,3.617836E-01
150.86639,-1.61878,3.691196E-01
150.86685,-1.70871,3.666117E-01
150.86705,-7.82410,4.728461E-01
150.86734,-1.79864,3.699029E-01
150.86786,-1.88858,3.720401E-01
150.86833,-10.97172,2.101430E-01
150.86840,-1.97851,3.713739E-01
150.86896,-2.06844,3.663508E-01
150.86926,-7.91403,4.463115E-01
150.86955,-2.15837,3.678723E-01
150.87016,-2.24830,3.702081E-01
150.87080,-2.33824,3.707230E-01
150.87144,-11.06166,1.827601E-01
150.87147,-2.42817,3.741248E-01
150.87149,-8.00396,4.251757E-01
150.87216,-2.51810,3.856953E-01
150.87287,-2.60803,3.966748E-01
150.87361,-2.69796,4.148336E-01
150.87375,-8.09389,4.133357E-01
150.87438,-2.78790,4.361045E-01
150.87458,-11.15159,1.534007E-01
150.87517,-2.87783,4.676957E-01
150.87598,-2.96776,4.882471E-01
150.87603,-8.18383,3.912702E-01
150.87682,-3.05769,5.313449E-01
150.87769,-3.14763,5.759469E-01
150.87774,-11.24152,1.309804E-01
150.87834,-8.27376,3.727159E-01
150.87858,-3.23756,6.471149E-01
150.87950,-3.32749,7.061308E-01
150.88044,-3.41742,7.331638E-01
150.88068,-8.36369,3.622925E-01
150.88093,-11.33145,1.144487E-01
150.88140,-3.50735,7.483529E-01
150.88240,-3.59729,7.625657E-01
150.88304,-8.45362,3.509096E-01
150.88341,-3.68722,7.844786E-01
150.88414,-11.42138,1.019113E-01
150.88446,-3.77715,7.596239E-01
150.88543,-8.54356,3.428721E-01
150.88552,-3.86708,7.113480E-01
150.88662,-3.95702,6.874377E-01
150.88739,-11.51132,9.115391E-02
150.88774,-4.04695,7.008424E-01
150.88784,-8.63349,3.394567E-01
150.88888,-4.13688,7.046716E-01
150.89005,-4.22681,7.263104E-01
150.89028,-8.72342,3.491105E-01
150.89066,-11.60125,8.231778E-02
150.89124,-4.31674,7.354043E-01
150.89246,-4.40668,7.690535E-01
150.89275,-8.81335,3.723814E-01
150.89371,-4.49661,7.840669E-01
150.89395,-11.69118,7.460571E-02
150.89498,-4.58654,7.943576E-01
150.89524,-8.90328,3.761627E-01
150.89628,-4.67647,8.140931E-01
150.89728,-11.78111,6.711132E-02
150.89760,-4.76640,8.492431E-01
150.89776,-8.99322,3.720913E-01
150.89895,-4.85634,8.740673E-01
150.90031,-9.08315,3.786039E-01
150.90032,-4.94627,8.875077E-01
150.90063,-11.87105,6.029374E-02
150.90172,-5.03620,9.145292E-01
150.90288,-9.17308,3.925830E-01
150.90314,-5.12613,9.335923E-01
150.90401,-11.96098,5.410879E-02
150.90459,-5.21607,9.556430E-01
150.90548,-9.26301,4.034677E-01
150.90607,-5.30600,9.643179E-01
150.90742,-12.05091,4.817178E-02
150.90757,-5.39593,9.712794E-01
150.90811,-9.35294,4.217131E-01
150.90909,-5.48586,9.861755E-01
150.91065,-5.57579,1.005167E+00
150.91076,-9.44288,4.310535E-01
150.91085,-12.14084,4.296357E-02
150.91222,-5.66573,1.025796E+00
150.91344,-9.53281,4.302493E-01
150.91383,-5.75566,1.047051E+00
150.91545,-5.84559,1.070111E+00
150.91615,-9.62274,4.280708E-01
150.91711,-5.93552,1.097289E+00
150.91879,-6.02545,1.122347E+00
150.91888,-9.71267,4.228888E-01
150.92050,-6.11539,1.148777E+00
150.92164,-9.80261,4.149092E-01
150.92223,-6.20532,1.177520E+00
150.92398,-6.29525,1.205062E+00
150.92442,-9.89254,4.208180E-01
150.92577,-6.38518,1.215528E+00
150.92723,-9.98247,4.039906E-01
150.92758,-6.47512,1.147397E+00
150.92941,-6.56505,1.020893E+00
150.93007,-10.07240,4.074728E-01
150.93127,-6.65498,9.429938E-01
150.93294,-10.16233,3.921667E-01
150.93316,-6.74491,8.956473E-01
150.93507,-6.83484,8.631902E-01
150.93583,-10.25227,3.745207E-01
150.93701,-6.92478,8.410307E-01
150.93875,-10.34220,3.308042E-01
150.93897,-7.01471,8.137072E-01
150.94096,-7.10464,7.880120E-01
150.94170,-10.43213,3.098879E-01
150.94298,-7.19457,7.599033E-01
150.94467,-10.52206,2.949391E-01
150.94502,-7.28451,7.193356E-01
150.94709,-7.37444,6.837615E-01
150.94767,-10.61199,2.800032E-01
150.94919,-7.46437,6.239388E-01
150.95070,-10.70193,2.650414E-01
150.95131,-7.55430,5.734066E-01
150.95228,-0.08993,1.391290E-01
150.95232,-0.17986,1.514255E-01
150.95238,-0.26980,1.600191E-01
150.95247,-0.35973,1.678083E-01
150.95258,-0.44966,1.758313E-01
150.95272,-0.53959,1.845969E-01
150.95289,-0.62953,1.951017E-01
150.95307,-0.71946,2.071697E-01
150.95329,-0.80939,2.199227E-01
150.95346,-7.64423,5.396473E-01
150.95353,-0.89932,2.351762E-01
150.95375,-10.79186,2.503615E-01
150.95379,-0.98925,2.534913E-01
150.95409,-1.07919,2.757978E-01
150.95440,-1.16912,3.006997E-01
150.95474,-1.25905,3.216334E-01
150.95511,-1.34898,3.369326E-01
150.95550,-1.43891,3.437870E-01
150.95563,-7.73417,5.007316E-01
150.95592,-1.52885,3.502944E-01
150.95636,-1.61878,3.551251E-01
150.95683,-1.70871,3.550608E-01
150.95683,-10.88179,2.350524E-01
150.95732,-1.79864,3.600580E-01
150.95783,-7.82410,4.749037E-01
150.95784,-1.88858,3.625775E-01
150.95838,-1.97851,3.693073E-01
150.95895,-2.06844,3.682988E-01
150.95954,-2.15837,3.627420E-01
150.95994,-10.97172,2.175618E-01
150.96005,-7.91403,4.548164E-01
150.96016,-2.24830,3.662544E-01
150.96081,-2.33824,3.699415E-01
150.96148,-2.42817,3.714095E-01
150.96218,-2.51810,3.806647E-01
150.96230,-8.00396,4.280673E-01
150.96290,-2.60803,3.938186E-01
150.96308,-11.06166,1.940768E-01
150.96364,-2.69796,4.092639E-01
150.96441,-2.78790,4.358259E-01
150.96458,-8.09389,4.052825E-01
150.96521,-2.87783,4.579762E-01
150.96603,-2.96776,4.897077E-01
150.96624,-11.15159,1.630462E-01
150.96688,-3.05769,5.285463E-01
150.96689,-8.18383,3.849300E-01
150.96776,-3.14763,5.766886E-01
150.96866,-3.23756,6.283559E-01
150.96922,-8.27376,3.701849E-01
150.96943,-11.24152,1.388414E-01
150.96958,-3.32749,6.886644E-01
150.97053,-3.41742,7.424433E-01
150.97151,-3.50735,7.697034E-01
150.97158,-8.36369,3.527799E-01
150.97251,-3.59729,7.759473E-01
150.97265,-11.33145,1.207665E-01
150.97353,-3.68722,7.812902E-01
150.97396,-8.45362,3.458904E-01
150.97458,-3.77715,7.892992E-01
150.97566,-3.86708,7.449550E-01
150.97589,-11.42138,1.076060E-01
150.97637,-8.54356,3.386946E-01
150.97677,-3.95702,7.228050E-01
150.97789,-4.04695,7.220527E-01
150.97881,-8.63349,3.310465E-01
150.97905,-4.13688,7.305291E-01
150.97916,-11.51132,9.676392E-02
150.98023,-4.22681,7.258022E-01
150.98127,-8.72342,3.377498E-01
150.98143,-4.31674,7.595601E-01
150.98246,-11.60125,8.750618E-02
150.98266,-4.40668,7.790167E-01
150.98376,-8.81335,3.578414E-01
150.98392,-4.49661,7.975114E-01
150.98520,-4.58654,8.157628E-01
150.98579,-11.69118,7.939094E-02
150.98627,-8.90328,3.675586E-01
150.98651,-4.67647,8.290299E-01
150.98784,-4.76640,8.572489E-01
150.98882,-8.99322,3.678422E-01
150.98915,-11.78111,7.180652E-02
150.98920,-4.85634,8.829837E-01
150.99059,-4.94627,9.018093E-01
150.99139,-9.08315,3.748730E-01
150.99200,-5.03620,9.232309E-01
150.99253,-11.87105,6.435832E-02
150.99344,-5.12613,9.427268E-01
150.99398,-9.17308,3.892767E-01
150.99490,-5.21607,9.541554E-01
150.99594,-11.96098,5.752220E-02
150.99639,-5.30600,9.711446E-01
150.99660,-9.26301,3.992830E-01
150.99790,-5.39593,9.791321E-01
150.99925,-9.35294,4.134627E-01
150.99937,-12.05091,5.122617E-02
150.99944,-5.48586,9.960708E-01
151.00101,-5.57579,1.014959E+00
151.00193,-9.44288,4.227094E-01
151.00260,-5.66573,1.035739E+00
151.00284,-12.14084,4.537788E-02
151.00421,-5.75566,1.057895E+00
151.00463,-9.53281,4.236541E-01
151.00586,-5.84559,1.083301E+00
151.00736,-9.62274,4.185139E-01
151.00753,-5.93552,1.110295E+00
151.00922,-6.02545,1.136146E+00
151.01012,-9.71267,4.225051E-01
151.01094,-6.11539,1.164091E+00
151.01269,-6.20532,1.193638E+00
151.01290,-9.80261,4.255191E-01
151.01446,-6.29525,1.216260E+00
151.01571,-9.89254,4.132348E-01
151.01626,-6.38518,1.201685E+00
151.01809,-6.47512,1.085102E+00
151.01855,-9.98247,4.072822E-01
151.01994,-6.56505,9.793910E-01
151.02141,-10.07240,3.901300E-01
151.02181,-6.65498,9.221975E-01
151.02372,-6.74491,8.837237E-01
151.02430,-10.16233,3.930979E-01
151.02565,-6.83484,8.514175E-01
151.02722,-10.25227,3.718713E-01
151.02760,-6.92478,8.252393E-01
151.02958,-7.01471,7.982478E-01
151.03017,-10.34220,3.364879E-01
151.03159,-7.10464,7.800945E-01
151.03314,-10.43213,3.109614E-01
151.03363,-7.19457,7.411651E-01
151.03569,-7.28451,7.152573E-01
151.03614,-10.52206,2.955137E-01
151.03777,-7.37444,6.591313E-01
151.03917,-10.61199,2.829405E-01
151.03989,-7.46437,6.009580E-01
151.04203,-7.55430,5.594758E-01
151.04221,-0.08993,1.353328E-01
151.04222,-10.70193,2.671196E-01
151.04225,-0.17986,1.467423E-01
151.04231,-0.26980,1.534052E-01
151.04240,-0.35973,1.590049E-01
151.04252,-0.44966,1.649560E-01
151.04266,-0.53959,1.719339E-01
151.04282,-0.62953,1.805743E-01
151.04301,-0.71946,1.916492E-01
151.04323,-0.80939,2.051575E-01
151.04347,-0.89932,2.189723E-01
151.04374,-0.98925,2.355577E-01
151.04403,-1.07919,2.558671E-01
151.04419,-7.64423,5.212479E-01
151.04435,-1.16912,2.824639E-01
151.04470,-1.25905,3.075471E-01
151.04507,-1.34898,3.203778E-01
151.04530,-10.79186,2.513857E-01
151.04546,-1.43891,3.316119E-01
151.04588,-1.52885,3.401551E-01
151.04633,-1.61878,3.449660E-01
151.04639,-7.73417,4.951032E-01
151.04680,-1.70871,3.438417E-01
151.04730,-1.79864,3.504618E-01
151.04782,-1.88858,3.555999E-01
151.04837,-1.97851,3.589173E-01
151.04841,-10.88179,2.378723E-01
151.04860,-7.82410,4.721330E-01
151.04894,-2.06844,3.612865E-01
151.04954,-2.15837,3.635558E-01
151.05017,-2.24830,3.651229E-01
151.05082,-2.33824,3.687405E-01
151.05085,-7.91403,4.428949E-01
151.05149,-2.42817,3.721447E-01
151.05155,-10.97172,2.225387E-01
151.05219,-2.51810,3.783644E-01
151.05292,-2.60803,3.918416E-01
151.05312,-8.00396,4.190817E-01
151.05368,-2.69796,4.074661E-01
151.05445,-2.78790,4.315694E-01
151.05471,-11.06166,2.025877E-01
151.05526,-2.87783,4.563842E-01
151.05542,-8.09389,3.979082E-01
151.05609,-2.96776,4.896280E-01
151.05694,-3.05769,5.295380E-01
151.05774,-8.18383,3.823710E-01
151.05782,-3.14763,5.712049E-01
151.05790,-11.15159,1.730569E-01
151.05873,-3.23756,6.124485E-01
151.05966,-3.32749,6.660983E-01
151.06010,-8.27376,3.623232E-01
151.06062,-3.41742,7.383395E-01
151.06112,-11.24152,1.470021E-01
151.06161,-3.50735,7.757600E-01
151.06247,-8.36369,3.484139E-01
151.06262,-3.59729,7.850683E-01
151.06365,-3.68722,7.955216E-01
151.06437,-11.33145,1.275905E-01
151.06471,-3.77715,7.947977E-01
151.06488,-8.45362,3.428640E-01
151.06580,-3.86708,7.895368E-01
151.06691,-3.95702,7.450496E-01
151.06731,-8.54356,3.362743E-01
151.06764,-11.42138,1.137210E-01
151.06805,-4.04695,7.463052E-01
151.06921,-4.13688,7.532687E-01
151.06977,-8.63349,3.282537E-01
151.07040,-4.22681,7.475449E-01
151.07094,-11.51132,1.030735E-01
151.07162,-4.31674,7.786614E-01
151.07225,-8.72342,3.277373E-01
151.07286,-4.40668,7.926802E-01
151.07413,-4.49661,8.121780E-01
151.07427,-11.60125,9.338613E-02
151.07476,-8.81335,3.419318E-01
151.07542,-4.58654,8.322871E-01
151.07674,-4.67647,8.514949E-01
151.07730,-8.90328,3.592885E-01
151.07763,-11.69118,8.483544E-02
151.07809,-4.76640,8.707371E-01
151.07946,-4.85634,8.920175E-01
151.07987,-8.99322,3.692739E-01
151.08086,-4.94627,9.178883E-01
151.08101,-11.78111,7.687922E-02
151.08228,-5.03620,9.305372E-01
151.08246,-9.08315,3.712409E-01
151.08373,-5.12613,9.538953E-01
151.08442,-11.87105,6.893945E-02
151.08508,-9.17308,3.801276E-01
151.08520,-5.21607,9.687654E-01
151.08671,-5.30600,9.724900E-01
151.08772,-9.26301,3.925721E-01
151.08786,-11.96098,6.133107E-02
151.08823,-5.39593,9.853386E-01
151.08979,-5.48586,1.004798E+00
151.09040,-9.35294,4.003204E-01
151.09133,-12.05091,5.443387E-02
151.09136,-5.57579,1.025490E+00
151.09297,-5.66573,1.046715E+00
151.09310,-9.44288,4.094019E-01
151.09460,-5.75566,1.069812E+00
151.09483,-12.14084,4.798909E-02
151.09582,-9.53281,4.141968E-01
151.09626,-5.84559,1.097267E+00
151.09794,-5.93552,1.123155E+00
151.09858,-9.62274,4.198200E-01
151.09965,-6.02545,1.150262E+00
151.10136,-9.71267,4.108080E-01
151.10139,-6.11539,1.179633E+00
151.10315,-6.20532,1.207961E+00
151.10417,-9.80261,4.150754E-01
151.10494,-6.29525,1.218257E+00
151.10675,-6.38518,1.149006E+00
151.10700,-9.89254,4.089612E-01
151.10860,-6.47512,1.025580E+00
151.10986,-9.98247,4.000414E-01
151.11046,-6.56505,9.492243E-01
151.11236,-6.65498,9.050409E-01
151.11275,-10.07240,3.911104E-01
151.11428,-6.74491,8.745945E-01
151.11567,-10.16233,3.843236E-01
151.11622,-6.83484,8.384770E-01
151.11820,-6.92478,8.118016E-01
151.11861,-10.25227,3.703967E-01
151.12020,-7.01471,7.839764E-01
151.12158,-10.34220,3.446532E-01
151.12222,-7.10464,7.543332E-01
151.12427,-7.19457,7.226935E-01
151.12458,-10.43213,3.125768E-01
151.12635,-7.28451,6.836060E-01
151.12761,-10.52206,2.936495E-01
151.12846,-7.37444,6.298306E-01
151.13059,-7.46437,5.848619E-01
151.13066,-10.61199,2.829765E-01
151.13214,-0.08993,1.318651E-01
151.13218,-0.17986,1.421871E-01
151.13225,-0.26980,1.478424E-01
151.13234,-0.35973,1.516907E-01
151.13245,-0.44966,1.558082E-01
151.13259,-0.53959,1.611281E-01
151.13275,-7.55430,5.533113E-01
151.13276,-0.62953,1.681719E-01
151.13295,-0.71946,1.775372E-01
151.13317,-0.80939,1.897587E-01
151.13342,-0.89932,2.048855E-01
151.13369,-0.98925,2.205959E-01
151.13374,-10.70193,2.675551E-01
151.13398,-1.07919,2.399658E-01
151.13430,-1.16912,2.647311E-01
151.13465,-1.25905,2.921751E-01
151.13493,-7.64423,5.159945E-01
151.13502,-1.34898,3.064065E-01
151.13542,-1.43891,3.199193E-01
151.13585,-1.52885,3.306808E-01
151.13630,-1.61878,3.378307E-01
151.13677,-1.70871,3.412397E-01
151.13685,-10.79186,2.538953E-01
151.13714,-7.73417,4.845503E-01
151.13727,-1.79864,3.466999E-01
151.13780,-1.88858,3.539868E-01
151.13835,-1.97851,3.590409E-01
151.13893,-2.06844,3.614041E-01
151.13938,-7.82410,4.544780E-01
151.13954,-2.15837,3.616523E-01
151.13999,-10.88179,2.412482E-01
151.14017,-2.24830,3.654016E-01
151.14082,-2.33824,3.674053E-01
151.14151,-2.42817,3.707934E-01
151.14165,-7.91403,4.305381E-01
151.14221,-2.51810,3.785359E-01
151.14295,-2.60803,3.911210E-01
151.14315,-10.97172,2.270860E-01
151.14371,-2.69796,4.055169E-01
151.14394,-8.00396,4.101952E-01
151.14449,-2.78790,4.275210E-01
151.14530,-2.87783,4.526613E-01
151.14614,-2.96776,4.881635E-01
151.14626,-8.09389,3.886992E-01
151.14635,-11.06166,2.090312E-01
151.14700,-3.05769,5.312647E-01
151.14789,-3.14763,5.719288E-01
151.14860,-8.18383,3.720160E-01
151.14881,-3.23756,6.173415E-01
151.14957,-11.15159,1.821863E-01
151.14975,-3.32749,6.610823E-01
151.15071,-3.41742,7.299111E-01
151.15097,-8.27376,3.567987E-01
151.15171,-3.50735,7.647825E-01
151.15273,-3.59729,7.885548E-01
151.15281,-11.24152,1.543579E-01
151.15337,-8.36369,3.414754E-01
151.15377,-3.68722,8.150950E-01
151.15484,-3.77715,8.128757E-01
151.15580,-8.45362,3.314636E-01
151.15594,-3.86708,8.047286E-01
151.15609,-11.33145,1.345160E-01
151.15706,-3.95702,7.783986E-01
151.15821,-4.04695,7.666570E-01
151.15825,-8.54356,3.294989E-01
151.15938,-4.13688,7.820320E-01
151.15939,-11.42138,1.200622E-01
151.16058,-4.22681,7.821306E-01
151.16073,-8.63349,3.224354E-01
151.16181,-4.31674,7.968937E-01
151.16272,-11.51132,1.091391E-01
151.16306,-4.40668,8.085718E-01
151.16324,-8.72342,3.230426E-01
151.16434,-4.49661,8.264710E-01
151.16564,-4.58654,8.449213E-01
151.16577,-8.81335,3.270722E-01
151.16608,-11.60125,9.970734E-02
151.16698,-4.67647,8.692958E-01
151.16833,-8.90328,3.501648E-01
151.16833,-4.76640,8.850065E-01
151.16947,-11.69118,9.068942E-02
151.16972,-4.85634,9.035428E-01
151.17092,-8.99322,3.577680E-01
151.17113,-4.94627,9.250811E-01
151.17256,-5.03620,9.435978E-01
151.17288,-11.78111,8.214087E-02
151.17353,-9.08315,3.661423E-01
151.17402,-5.12613,9.649715E-01
151.17551,-5.21607,9.741056E-01
151.17618,-9.17308,3.724672E-01
151.17632,-11.87105,7.386097E-02
151.17702,-5.30600,9.796776E-01
151.17856,-5.39593,9.951176E-01
151.17884,-9.26301,3.877780E-01
151.17979,-11.96098,6.538745E-02
151.18013,-5.48586,1.015321E+00
151.18154,-9.35294,3.975690E-01
151.18172,-5.57579,1.036639E+00
151.18329,-12.05091,5.764989E-02
151.18334,-5.66573,1.058658E+00
151.18426,-9.44288,4.034590E-01
151.18499,-5.75566,1.083889E+00
